SC,Set out car,PRR,055,Boxcar,36,Manifest,FCC,Car Float,Float Tracks,Brooklyn Eastern District,Team Tracks,,,"","","",,,,"",,,,0,,,Load
SC,Set out car,PRR,054,Boxcar,36,Manifest,FCC,Car Float,Float Tracks,Brooklyn Eastern District,Team Tracks,,,"","","",,,,"",,,,0,,,Load
SC,Set out car,PRR,053,Boxcar,36,Manifest,FCC,Car Float,Float Tracks,Brooklyn Eastern District,Team Tracks,,,"","","",,,,"",,,,0,,,Load
SC,Set out car,PRR,052,Boxcar,36,Manifest,FCC,Car Float,Float Tracks,Brooklyn Eastern District,Team Tracks,,,"","","",,,,"",,,,0,,,Load
SC,Set out car,PRR,051,Boxcar,36,Manifest,FCC,Car Float,Float Tracks,Brooklyn Eastern District,Team Tracks,,,"","","",,,,"",,,,0,,,Load
SC,Set out car,PRR,050,Boxcar,36,Manifest,FCC,Car Float,Float Tracks,Brooklyn Eastern District,Team Tracks,,,"","","",,,,"",,,,0,,,Load
HOLD,Hold Car,PRR,05,Boxcar,36,Empty,FCC,Brooklyn Eastern District,4th Street Station,,,,,"","","",,,,"",,,,0,,,Empty
HOLD,Hold Car,PRR,06,Boxcar,36,LCL,FCC,Brooklyn Eastern District,4th Street Station,,,,,"","","",,,,"",,,,0,,,Load
HOLD,Hold Car,PRR,07,Boxcar,36,Empty,FCC,Brooklyn Eastern District,4th Street Station,,,,,"","","",,,,"",,,,0,,,Empty
HOLD,Hold Car,PRR,08,Boxcar,36,Empty,FCC,Brooklyn Eastern District,4th Street Station,,,,,"","","",,,,"",,,,0,,,Empty
HOLD,Hold Car,PRR,010,Boxcar,36,LCL,FCC,Brooklyn Eastern District,4th Street Station,,,,,"","","",,,,"",,,,0,,,Load
HOLD,Hold Car,NYP&N,047,Boxcar,36,Empty,FCC,Brooklyn Eastern District,4th Street Station,,,,,"","","",,,,"",,,,0,,,Empty
HOLD,Hold Car,PRR,062,Boxcar,36,Empty,FCC,Brooklyn Eastern District,4th Street Station,,,,,"","","",,,,"",,,,0,,,Empty
HOLD,Hold Car,PRR,01,Boxcar,36,Empty,FCC,Brooklyn Eastern District,Team Tracks,,,,,"","","",,,,"",,,,0,,,Empty
HOLD,Hold Car,PRR,02,Boxcar,36,Manifest,FCC,Brooklyn Eastern District,Team Tracks,,,,,"","","",,,,"",,,,0,,,Load
HOLD,Hold Car,PRR,09,Boxcar,36,Empty,FCC,Brooklyn Eastern District,Team Tracks,,,,,"","","",,,,"",,,,0,,,Empty
HOLD,Hold Car,PRR,11,Flatcar,36,Empty,FCC,Brooklyn Eastern District,Team Tracks,,,,,"","","",,,,"",,,,0,,,Empty
HOLD,Hold Car,PRR,012,Boxcar,36,Empty,FCC,Brooklyn Eastern District,Team Tracks,,,,,"","","",,,,"",,,,0,,,Empty
HOLD,Hold Car,PRR,12,Flatcar,36,Empty,FCC,Brooklyn Eastern District,Team Tracks,,,,,"","","",,,,"",,,,0,,,Empty
HOLD,Hold Car,PRR,014,Boxcar,36,Manifest,FCC,Brooklyn Eastern District,Team Tracks,,,,,"","","",,,,"",,,,0,,,Load
HOLD,Hold Car,PRR,015,Boxcar,40,Manifest,FCC,Brooklyn Eastern District,Team Tracks,,,,,"","","",,,,"",,,,0,,,Load
HOLD,Hold Car,PRR,020,Boxcar,40,Empty,FCC,Brooklyn Eastern District,Team Tracks,,,,,"","","",,,,"",,,,0,,,Empty
HOLD,Hold Car,PRR,021,Boxcar,40,Manifest,FCC,Brooklyn Eastern District,Team Tracks,,,,,"","","",,,,"",,,,0,,,Load
HOLD,Hold Car,NYP&N,22,Long Gondola,36,Manifest,FCC,Brooklyn Eastern District,Team Tracks,,,,,"","","",,,,"",,,,0,,,Load
HOLD,Hold Car,PRR,023,Boxcar,40,Manifest,FCC,Brooklyn Eastern District,Team Tracks,,,,,"","","",,,,"",,,,0,,,Load
HOLD,Hold Car,PRR,32,Hopper Gon,34,Empty,FCC,Brooklyn Eastern District,Team Tracks,,,,,"","","",,,,"",,,,0,,,Empty
HOLD,Hold Car,PRR,33,Hopper Gon,34,Empty,FCC,Brooklyn Eastern District,Team Tracks,,,,,"","","",,,,"",,,,0,,,Empty
HOLD,Hold Car,PRR,34,Hopper Gon,34,Empty,FCC,Brooklyn Eastern District,Team Tracks,,,,,"","","",,,,"",,,,0,,,Empty
HOLD,Hold Car,PRR,35,Hopper Gon,34,Empty,FCC,Brooklyn Eastern District,Team Tracks,,,,,"","","",,,,"",,,,0,,,Empty
HOLD,Hold Car,PRR,037,Boxcar,36,Empty,FCC,Brooklyn Eastern District,Team Tracks,,,,,"","","",,,,"",,,,0,,,Empty
HOLD,Hold Car,NYP&N,040,Boxcar,36,Empty,FCC,Brooklyn Eastern District,Team Tracks,,,,,"","","",,,,"",,,,0,,,Empty
HOLD,Hold Car,NYP&N,041,Boxcar,36,Manifest,FCC,Brooklyn Eastern District,Team Tracks,,,,,"","","",,,,"",,,,0,,,Load
HOLD,Hold Car,NYP&N,042,Boxcar,36,Empty,FCC,Brooklyn Eastern District,Team Tracks,,,,,"","","",,,,"",,,,0,,,Empty
HOLD,Hold Car,NYP&N,043,Boxcar,36,Manifest,FCC,Brooklyn Eastern District,Team Tracks,,,,,"","","",,,,"",,,,0,,,Load
HOLD,Hold Car,NYP&N,044,Boxcar,36,Empty,FCC,Brooklyn Eastern District,Team Tracks,,,,,"","","",,,,"",,,,0,,,Empty
HOLD,Hold Car,NYP&N,045,Boxcar,36,Manifest,FCC,Brooklyn Eastern District,Team Tracks,,,,,"","","",,,,"",,,,0,,,Load
HOLD,Hold Car,NYP&N,046,Boxcar,36,Empty,FCC,Brooklyn Eastern District,Team Tracks,,,,,"","","",,,,"",,,,0,,,Empty
HOLD,Hold Car,PRR,931,Hopper Gon,34,Empty,FCC,Brooklyn Eastern District,Team Tracks,,,,,"","","",,,,"",,,,0,,,Empty
HOLD,Hold Car,PRR,9900,Tankcar,34,Empty,FCC,Brooklyn Eastern District,Team Tracks,,,,,"","","",,,,"",,,,0,,,Empty
TD,Train Departs,Brooklyn Eastern District,East
TL,Train Length Empties Cars,500,1,12
TW,Train Weight,812
LN,Location Name,Car Float
AT,Arrival Time,01:56
EDT,Estimated Departure Time,02:32
SC,Set out car,PRR,034,Boxcar,40,LCL,FCC,Brooklyn Eastern District,4th Street Station,Car Float,Float Tracks,,,"","","",,,,"",,,,0,,,Load
SC,Set out car,PRR,031,Boxcar,36,LCL,FCC,Brooklyn Eastern District,4th Street Station,Car Float,Float Tracks,,,"","","",,,,"",,,,0,,,Load
SC,Set out car,PRR,029,Boxcar,36,LCL,FCC,Brooklyn Eastern District,4th Street Station,Car Float,Float Tracks,,,"","","",,,,"",,,,0,,,Load
SC,Set out car,PRR,027,Boxcar,36,Empty,FCC,Brooklyn Eastern District,4th Street Station,Car Float,Float Tracks,,,"","","",,,,"",,,,0,,,Empty
SC,Set out car,PRR,039,Boxcar,36,Break Bulk,FCC,Brooklyn Eastern District,5th Street Pier,Car Float,Float Tracks,,,"","","",,,,"",,,,0,,,Load
SC,Set out car,PRR,038,Boxcar,36,Break Bulk,FCC,Brooklyn Eastern District,5th Street Pier,Car Float,Float Tracks,,,"","","",,,,"",,,,0,,,Load
SC,Set out car,PRR,035,Boxcar,40,Break Bulk,FCC,Brooklyn Eastern District,5th Street Pier,Car Float,Float Tracks,,,"","","",,,,"",,,,0,,,Load
SC,Set out car,PRR,26,Long Gondola,40,Barrels,FCC,Brooklyn Eastern District,5th Street Pier,Car Float,Float Tracks,,,"","","",,,,"",,,,0,,,Load
SC,Set out car,PRR,026,Boxcar,36,Break Bulk,FCC,Brooklyn Eastern District,5th Street Pier,Car Float,Float Tracks,,,"","","",,,,"",,,,0,,,Load
SC,Set out car,PRR,024,Boxcar,40,Break Bulk,FCC,Brooklyn Eastern District,5th Street Pier,Car Float,Float Tracks,,,"","","",,,,"",,,,0,,,Load
SC,Set out car,PRR,033,Boxcar,36,Manifest,FCC,Brooklyn Eastern District,Team Tracks,Car Float,Float Tracks,,,"","","",,,,"",,,,0,,,Load
SC,Set out car,PRR,24,Long Gondola,40,Manifest,FCC,Brooklyn Eastern District,Team Tracks,Car Float,Float Tracks,,,"","","",,,,"",,,,0,,,Load
TT,Train Terminates,Car Float
