PC,Pick up car,NYP&N,040,Boxcar,36,Manifest,FCC,Car Float,Float Tracks,Brooklyn Eastern District,Team Tracks,,,"","","",,,,"",,,,0,,,Load
PC,Pick up car,PRR,9900,Tankcar,34,Heating Oil,FCC,Car Float,Float Tracks,Brooklyn Eastern District,Team Tracks,,,"","","",,,,"",,,,0,,,Load
TD,Train Departs,Car Float,East
TL,Train Length Empties Cars,482,0,12
TW,Train Weight,831
LN,Location Name,Brooklyn Eastern District
AT,Arrival Time,00:04
EDT,Estimated Departure Time,01:46
PC,Pick up car,PRR,018,Boxcar,40,Empty,FCC,Brooklyn Eastern District,4th Street Station,Brooklyn Eastern District,5th Street Pier,,,"","","",,,,"",,,,0,,,Empty
PC,Pick up car,PRR,08,Boxcar,36,Empty,FCC,Brooklyn Eastern District,4th Street Station,Brooklyn Eastern District,5th Street Pier,,,"","","",,,,"",,,,0,,,Empty
PC,Pick up car,PRR,07,Boxcar,36,Empty,FCC,Brooklyn Eastern District,4th Street Station,Brooklyn Eastern District,5th Street Pier,,,"","","",,,,"",,,,0,,,Empty
PC,Pick up car,PRR,05,Boxcar,36,Empty,FCC,Brooklyn Eastern District,4th Street Station,Brooklyn Eastern District,5th Street Pier,,,"","","",,,,"",,,,0,,,Empty
PC,Pick up car,PRR,09,Boxcar,36,Empty,FCC,Brooklyn Eastern District,Team Tracks,Brooklyn Eastern District,5th Street Pier,,,"","","",,,,"",,,,0,,,Empty
PC,Pick up car,PRR,06,Boxcar,36,LCL,FCC,Brooklyn Eastern District,4th Street Station,Car Float,Float Tracks,,,"","","",,,,"",,,,0,,,Load
PC,Pick up car,PRR,021,Boxcar,40,Break Bulk,FCC,Brooklyn Eastern District,5th Street Pier,Car Float,Float Tracks,,,"","","",,,,"",,,,0,,,Load
PC,Pick up car,PRR,017,Boxcar,36,Break Bulk,FCC,Brooklyn Eastern District,5th Street Pier,Car Float,Float Tracks,,,"","","",,,,"",,,,0,,,Load
PC,Pick up car,PRR,016,Boxcar,40,Break Bulk,FCC,Brooklyn Eastern District,5th Street Pier,Car Float,Float Tracks,,,"","","",,,,"",,,,0,,,Load
PC,Pick up car,PRR,013,Boxcar,36,Break Bulk,FCC,Brooklyn Eastern District,5th Street Pier,Car Float,Float Tracks,,,"","","",,,,"",,,,0,,,Load
PC,Pick up car,PRR,011,Boxcar,36,Break Bulk,FCC,Brooklyn Eastern District,5th Street Pier,Car Float,Float Tracks,,,"","","",,,,"",,,,0,,,Load
PC,Pick up car,PRR,020,Boxcar,40,Manifest,FCC,Brooklyn Eastern District,Team Tracks,Car Float,Float Tracks,,,"","","",,,,"",,,,0,,,Load
PC,Pick up car,PRR,12,Flatcar,36,Empty,FCC,Brooklyn Eastern District,Team Tracks,Car Float,Float Tracks,,,"","","",,,,"",,,,0,,,Empty
PC,Pick up car,PRR,11,Flatcar,36,Empty,FCC,Brooklyn Eastern District,Team Tracks,Car Float,Float Tracks,,,"","","",,,,"",,,,0,,,Empty
PC,Pick up car,PRR,015,Boxcar,40,Manifest,FCC,Brooklyn Eastern District,Team Tracks,Car Float,Float Tracks,,,"","","",,,,"",,,,0,,,Load
PC,Pick up car,PRR,014,Boxcar,36,Manifest,FCC,Brooklyn Eastern District,Team Tracks,Car Float,Float Tracks,,,"","","",,,,"",,,,0,,,Load
PC,Pick up car,PRR,012,Boxcar,36,Empty,FCC,Brooklyn Eastern District,Team Tracks,Car Float,Float Tracks,,,"","","",,,,"",,,,0,,,Empty
SC,Set out car,NYP&N,047,Boxcar,36,LCL,FCC,Car Float,Float Tracks,Brooklyn Eastern District,4th Street Station,,,"","","",,,,"",,,,0,,,Load
SC,Set out car,NYP&N,046,Boxcar,36,LCL,FCC,Car Float,Float Tracks,Brooklyn Eastern District,4th Street Station,,,"","","",,,,"",,,,0,,,Load
SC,Set out car,NYP&N,045,Boxcar,36,LCL,FCC,Car Float,Float Tracks,Brooklyn Eastern District,4th Street Station,,,"","","",,,,"",,,,0,,,Load
SC,Set out car,NYP&N,044,Boxcar,36,LCL,FCC,Car Float,Float Tracks,Brooklyn Eastern District,4th Street Station,,,"","","",,,,"",,,,0,,,Load
SC,Set out car,NYP&N,043,Boxcar,36,LCL,FCC,Car Float,Float Tracks,Brooklyn Eastern District,4th Street Station,,,"","","",,,,"",,,,0,,,Load
SC,Set out car,PRR,018,Boxcar,40,Empty,FCC,Brooklyn Eastern District,4th Street Station,Brooklyn Eastern District,5th Street Pier,,,"","","",,,,"",,,,0,,,Empty
SC,Set out car,PRR,08,Boxcar,36,Empty,FCC,Brooklyn Eastern District,4th Street Station,Brooklyn Eastern District,5th Street Pier,,,"","","",,,,"",,,,0,,,Empty
SC,Set out car,PRR,07,Boxcar,36,Empty,FCC,Brooklyn Eastern District,4th Street Station,Brooklyn Eastern District,5th Street Pier,,,"","","",,,,"",,,,0,,,Empty
SC,Set out car,PRR,05,Boxcar,36,Empty,FCC,Brooklyn Eastern District,4th Street Station,Brooklyn Eastern District,5th Street Pier,,,"","","",,,,"",,,,0,,,Empty
SC,Set out car,PRR,09,Boxcar,36,Empty,FCC,Brooklyn Eastern District,Team Tracks,Brooklyn Eastern District,5th Street Pier,,,"","","",,,,"",,,,0,,,Empty
SC,Set out car,NYP&N,25,Long Gondola,40,Crane,FCC,Car Float,Float Tracks,Brooklyn Eastern District,Crane,,,"","","",,,,"",,,,0,,,Load
SC,Set out car,NYP&N,23,Long Gondola,36,Crane,FCC,Car Float,Float Tracks,Brooklyn Eastern District,Crane,,,"","","",,,,"",,,,0,,,Load
SC,Set out car,NYP&N,22,Long Gondola,36,Manifest,FCC,Car Float,Float Tracks,Brooklyn Eastern District,Team Tracks,,,"","","",,,,"",,,,0,,,Load
SC,Set out car,NYP&N,042,Boxcar,36,Manifest,FCC,Car Float,Float Tracks,Brooklyn Eastern District,Team Tracks,,,"","","",,,,"",,,,0,,,Load
SC,Set out car,NYP&N,041,Boxcar,36,Manifest,FCC,Car Float,Float Tracks,Brooklyn Eastern District,Team Tracks,,,"","","",,,,"",,,,0,,,Load
SC,Set out car,NYP&N,040,Boxcar,36,Manifest,FCC,Car Float,Float Tracks,Brooklyn Eastern District,Team Tracks,,,"","","",,,,"",,,,0,,,Load
SC,Set out car,PRR,9900,Tankcar,34,Heating Oil,FCC,Car Float,Float Tracks,Brooklyn Eastern District,Team Tracks,,,"","","",,,,"",,,,0,,,Load
HOLD,Hold Car,PRR,010,Boxcar,36,LCL,FCC,Brooklyn Eastern District,4th Street Station,,,,,"","","",,,,"",,,,0,,,Load
HOLD,Hold Car,PRR,032,Boxcar,36,Empty,FCC,Brooklyn Eastern District,4th Street Station,,,,,"","","",,,,"",,,,0,,,Empty
HOLD,Hold Car,PRR,034,Boxcar,40,LCL,FCC,Brooklyn Eastern District,4th Street Station,,,,,"","","",,,,"",,,,0,,,Load
HOLD,Hold Car,PRR,052,Boxcar,36,Empty,FCC,Brooklyn Eastern District,4th Street Station,,,,,"","","",,,,"",,,,0,,,Empty
HOLD,Hold Car,PRR,059,Boxcar,36,Empty,FCC,Brooklyn Eastern District,4th Street Station,,,,,"","","",,,,"",,,,0,,,Empty
HOLD,Hold Car,PRR,060,Boxcar,36,LCL,FCC,Brooklyn Eastern District,4th Street Station,,,,,"","","",,,,"",,,,0,,,Load
HOLD,Hold Car,PRR,061,Boxcar,36,LCL,FCC,Brooklyn Eastern District,4th Street Station,,,,,"","","",,,,"",,,,0,,,Load
HOLD,Hold Car,PRR,062,Boxcar,36,Empty,FCC,Brooklyn Eastern District,4th Street Station,,,,,"","","",,,,"",,,,0,,,Empty
HOLD,Hold Car,PRR,01,Boxcar,36,Empty,FCC,Brooklyn Eastern District,Team Tracks,,,,,"","","",,,,"",,,,0,,,Empty
HOLD,Hold Car,PRR,02,Boxcar,36,Manifest,FCC,Brooklyn Eastern District,Team Tracks,,,,,"","","",,,,"",,,,0,,,Load
HOLD,Hold Car,PRR,019,Boxcar,40,Empty,FCC,Brooklyn Eastern District,Team Tracks,,,,,"","","",,,,"",,,,0,,,Empty
HOLD,Hold Car,PRR,022,Boxcar,40,Manifest,FCC,Brooklyn Eastern District,Team Tracks,,,,,"","","",,,,"",,,,0,,,Load
HOLD,Hold Car,PRR,024,Boxcar,40,Empty,FCC,Brooklyn Eastern District,Team Tracks,,,,,"","","",,,,"",,,,0,,,Empty
HOLD,Hold Car,PRR,025,Boxcar,40,Manifest,FCC,Brooklyn Eastern District,Team Tracks,,,,,"","","",,,,"",,,,0,,,Load
HOLD,Hold Car,PRR,026,Boxcar,36,Empty,FCC,Brooklyn Eastern District,Team Tracks,,,,,"","","",,,,"",,,,0,,,Empty
HOLD,Hold Car,PRR,027,Boxcar,36,Manifest,FCC,Brooklyn Eastern District,Team Tracks,,,,,"","","",,,,"",,,,0,,,Load
HOLD,Hold Car,PRR,028,Boxcar,36,Empty,FCC,Brooklyn Eastern District,Team Tracks,,,,,"","","",,,,"",,,,0,,,Empty
HOLD,Hold Car,PRR,029,Boxcar,36,Manifest,FCC,Brooklyn Eastern District,Team Tracks,,,,,"","","",,,,"",,,,0,,,Load
HOLD,Hold Car,PRR,030,Boxcar,36,Manifest,FCC,Brooklyn Eastern District,Team Tracks,,,,,"","","",,,,"",,,,0,,,Load
HOLD,Hold Car,PRR,32,Hopper Gon,34,Empty,FCC,Brooklyn Eastern District,Team Tracks,,,,,"","","",,,,"",,,,0,,,Empty
HOLD,Hold Car,PRR,033,Boxcar,36,Manifest,FCC,Brooklyn Eastern District,Team Tracks,,,,,"","","",,,,"",,,,0,,,Load
HOLD,Hold Car,PRR,33,Hopper Gon,34,Empty,FCC,Brooklyn Eastern District,Team Tracks,,,,,"","","",,,,"",,,,0,,,Empty
HOLD,Hold Car,PRR,34,Hopper Gon,34,Empty,FCC,Brooklyn Eastern District,Team Tracks,,,,,"","","",,,,"",,,,0,,,Empty
HOLD,Hold Car,PRR,35,Hopper Gon,34,Empty,FCC,Brooklyn Eastern District,Team Tracks,,,,,"","","",,,,"",,,,0,,,Empty
HOLD,Hold Car,PRR,036,Boxcar,40,Empty,FCC,Brooklyn Eastern District,Team Tracks,,,,,"","","",,,,"",,,,0,,,Empty
HOLD,Hold Car,PRR,037,Boxcar,36,Empty,FCC,Brooklyn Eastern District,Team Tracks,,,,,"","","",,,,"",,,,0,,,Empty
HOLD,Hold Car,PRR,050,Boxcar,36,Empty,FCC,Brooklyn Eastern District,Team Tracks,,,,,"","","",,,,"",,,,0,,,Empty
HOLD,Hold Car,PRR,051,Boxcar,36,Manifest,FCC,Brooklyn Eastern District,Team Tracks,,,,,"","","",,,,"",,,,0,,,Load
HOLD,Hold Car,PRR,053,Boxcar,36,Empty,FCC,Brooklyn Eastern District,Team Tracks,,,,,"","","",,,,"",,,,0,,,Empty
HOLD,Hold Car,PRR,054,Boxcar,36,Manifest,FCC,Brooklyn Eastern District,Team Tracks,,,,,"","","",,,,"",,,,0,,,Load
HOLD,Hold Car,PRR,055,Boxcar,36,Empty,FCC,Brooklyn Eastern District,Team Tracks,,,,,"","","",,,,"",,,,0,,,Empty
HOLD,Hold Car,PRR,056,Boxcar,36,Manifest,FCC,Brooklyn Eastern District,Team Tracks,,,,,"","","",,,,"",,,,0,,,Load
HOLD,Hold Car,PRR,057,Boxcar,36,Empty,FCC,Brooklyn Eastern District,Team Tracks,,,,,"","","",,,,"",,,,0,,,Empty
HOLD,Hold Car,PRR,058,Boxcar,36,Manifest,FCC,Brooklyn Eastern District,Team Tracks,,,,,"","","",,,,"",,,,0,,,Load
HOLD,Hold Car,PRR,931,Hopper Gon,34,Empty,FCC,Brooklyn Eastern District,Team Tracks,,,,,"","","",,,,"",,,,0,,,Empty
TD,Train Departs,Brooklyn Eastern District,East
TL,Train Length Empties Cars,496,3,12
TW,Train Weight,714
LN,Location Name,Car Float
AT,Arrival Time,01:50
EDT,Estimated Departure Time,02:26
SC,Set out car,PRR,06,Boxcar,36,LCL,FCC,Brooklyn Eastern District,4th Street Station,Car Float,Float Tracks,,,"","","",,,,"",,,,0,,,Load
SC,Set out car,PRR,021,Boxcar,40,Break Bulk,FCC,Brooklyn Eastern District,5th Street Pier,Car Float,Float Tracks,,,"","","",,,,"",,,,0,,,Load
SC,Set out car,PRR,017,Boxcar,36,Break Bulk,FCC,Brooklyn Eastern District,5th Street Pier,Car Float,Float Tracks,,,"","","",,,,"",,,,0,,,Load
SC,Set out car,PRR,016,Boxcar,40,Break Bulk,FCC,Brooklyn Eastern District,5th Street Pier,Car Float,Float Tracks,,,"","","",,,,"",,,,0,,,Load
SC,Set out car,PRR,013,Boxcar,36,Break Bulk,FCC,Brooklyn Eastern District,5th Street Pier,Car Float,Float Tracks,,,"","","",,,,"",,,,0,,,Load
SC,Set out car,PRR,011,Boxcar,36,Break Bulk,FCC,Brooklyn Eastern District,5th Street Pier,Car Float,Float Tracks,,,"","","",,,,"",,,,0,,,Load
SC,Set out car,PRR,020,Boxcar,40,Manifest,FCC,Brooklyn Eastern District,Team Tracks,Car Float,Float Tracks,,,"","","",,,,"",,,,0,,,Load
SC,Set out car,PRR,12,Flatcar,36,Empty,FCC,Brooklyn Eastern District,Team Tracks,Car Float,Float Tracks,,,"","","",,,,"",,,,0,,,Empty
SC,Set out car,PRR,11,Flatcar,36,Empty,FCC,Brooklyn Eastern District,Team Tracks,Car Float,Float Tracks,,,"","","",,,,"",,,,0,,,Empty
SC,Set out car,PRR,015,Boxcar,40,Manifest,FCC,Brooklyn Eastern District,Team Tracks,Car Float,Float Tracks,,,"","","",,,,"",,,,0,,,Load
SC,Set out car,PRR,014,Boxcar,36,Manifest,FCC,Brooklyn Eastern District,Team Tracks,Car Float,Float Tracks,,,"","","",,,,"",,,,0,,,Load
SC,Set out car,PRR,012,Boxcar,36,Empty,FCC,Brooklyn Eastern District,Team Tracks,Car Float,Float Tracks,,,"","","",,,,"",,,,0,,,Empty
TT,Train Terminates,Car Float
